"ModName2","ModType","Set","MetricCount","MetricResult","Metric","Stratified","Unstratified","Metric2","ModTypeName"
"Unstrat H2O","Rpart","Testing",17,0.823529411764706,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",72,0.888888888888889,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Testing",17,0.764705882352941,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",72,0.888888888888889,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Testing",2,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",23,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Testing",17,0.588235294117647,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",72,0.777777777777778,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Testing",7,0.571428571428571,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",38,0.789473684210526,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Testing",17,0.823529411764706,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat H2O"
"Unstrat H2O","Rpart","Training",72,0.861111111111111,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",6,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",10,0.6,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",32,0.8125,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",17,0.764705882352941,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",72,0.888888888888889,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",17,0.823529411764706,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",72,0.888888888888889,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",17,0.764705882352941,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",72,0.888888888888889,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",2,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",23,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",17,0.647058823529412,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",72,0.736111111111111,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",7,0.714285714285714,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",38,0.710526315789474,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Testing",17,0.882352941176471,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat H2O"
"Unstrat H2O","RpartScore","Training",72,0.847222222222222,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat H2O"
"Unstrat H2O SC","RandomForest","Testing",5,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",7,0.428571428571429,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",34,0.705882352941177,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",17,0.647058823529412,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",70,0.871428571428571,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",17,0.647058823529412,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",70,0.885714285714286,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",17,0.647058823529412,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",70,0.857142857142857,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",5,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",19,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",17,0.470588235294118,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",70,0.657142857142857,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",8,0.625,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",36,0.611111111111111,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Testing",17,0.823529411764706,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","RandomForest","Training",70,0.785714285714286,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",5,0.8,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",7,0.571428571428571,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",34,0.852941176470588,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",17,0.705882352941177,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",70,0.928571428571429,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",17,0.705882352941177,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",70,0.928571428571429,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",17,0.705882352941177,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",70,0.914285714285714,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",5,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",19,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",17,0.352941176470588,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",70,0.814285714285714,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",8,0.25,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",36,0.777777777777778,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Testing",17,0.588235294117647,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",70,0.885714285714286,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",5,0.8,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",7,0.571428571428571,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",34,0.852941176470588,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",17,0.705882352941177,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",70,0.928571428571429,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",17,0.705882352941177,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",70,0.928571428571429,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",17,0.705882352941177,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",70,0.914285714285714,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",5,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",19,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",17,0.352941176470588,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",70,0.814285714285714,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",8,0.25,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",36,0.777777777777778,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Testing",17,0.588235294117647,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",70,0.885714285714286,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat H2O SC"
"Unstrat SC","RandomForest","Testing",5,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",7,0.571428571428571,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",34,0.705882352941177,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",16,0.875,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",71,0.830985915492958,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",16,0.875,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",71,0.816901408450704,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",16,0.875,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",71,0.816901408450704,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",4,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",20,0.95,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",16,0.5625,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",71,0.647887323943662,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",9,0.555555555555556,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",35,0.571428571428571,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Testing",16,0.6875,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RandomForest Unstrat SC"
"Unstrat SC","RandomForest","Training",71,0.802816901408451,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RandomForest Unstrat SC"
"Unstrat SC","Rpart","Testing",5,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",24,0.875,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",7,0.714285714285714,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",34,0.705882352941177,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",16,0.875,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",71,0.845070422535211,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",16,0.875,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",71,0.845070422535211,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",16,0.875,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",71,0.845070422535211,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",4,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",20,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",16,0.5,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",71,0.788732394366197,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",9,0.333333333333333,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",35,0.857142857142857,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Testing",16,0.625,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat SC"
"Unstrat SC","Rpart","Training",71,0.901408450704225,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","Rpart Unstrat SC"
"Unstrat SC","RpartScore","Testing",5,0.8,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",24,1,"Accuracy (EnotP)",FALSE,TRUE,"Accuracy (EnotP)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",7,0.714285714285714,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",34,0.794117647058823,"Accuracy (EvIdry)",FALSE,TRUE,"Accuracy (EvIdry)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",16,0.8125,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",71,0.887323943661972,"Accuracy (EvNE)",FALSE,TRUE,"Accuracy (EvNE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",16,0.875,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",71,0.873239436619718,"Accuracy (EvNE_SInm)",FALSE,TRUE,"Accuracy (EvNE_SInm)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",16,0.8125,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",71,0.873239436619718,"Accuracy (EvNE_SIpnw)",FALSE,TRUE,"Accuracy (EvNE_SIpnw)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",4,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",20,1,"Accuracy (PnotE)",FALSE,TRUE,"Accuracy (PnotE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",16,0.4375,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",71,0.774647887323944,"Accuracy (PvIvE)",FALSE,TRUE,"Accuracy (PvIvE)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",9,0.222222222222222,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",35,0.742857142857143,"Accuracy (PvIwet)",FALSE,TRUE,"Accuracy (PvIwet)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Testing",16,0.5625,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat SC"
"Unstrat SC","RpartScore","Training",71,0.887323943661972,"Accuracy (PvNP)",FALSE,TRUE,"Accuracy (PvNP)","RpartScore Unstrat SC"
"NM","NM","Training",12,0.416666666666667,"Consistency",TRUE,TRUE,"Repeatability","NM"
"PNW","PNW","Training",12,0.416666666666667,"Consistency",TRUE,TRUE,"Repeatability","PNW"
"PNW2.rf","PNW2.rf","Training",12,0.25,"Consistency",TRUE,TRUE,"Repeatability","PNW2.rf"
"PNW2.rp","PNW2.rp","Training",12,0.333333333333333,"Consistency",TRUE,TRUE,"Repeatability","PNW2.rp"
"Strat","RandomForest","Training",60,0.366666666666667,"Consistency",TRUE,FALSE,"Repeatability","RandomForest Strat"
"Strat","Rpart","Training",60,0.583333333333333,"Consistency",TRUE,FALSE,"Repeatability","Rpart Strat"
"Strat","RpartScore","Training",60,0.616666666666667,"Consistency",TRUE,FALSE,"Repeatability","RpartScore Strat"
"Strat H2O","RandomForest","Training",60,0.583333333333333,"Consistency",TRUE,FALSE,"Repeatability","RandomForest Strat H2O"
"Strat H2O","Rpart","Training",60,0.616666666666667,"Consistency",TRUE,FALSE,"Repeatability","Rpart Strat H2O"
"Strat H2O","RpartScore","Training",60,0.683333333333333,"Consistency",TRUE,FALSE,"Repeatability","RpartScore Strat H2O"
"Strat H2O SC","RandomForest","Training",60,0.566666666666667,"Consistency",TRUE,FALSE,"Repeatability","RandomForest Strat H2O SC"
"Strat H2O SC","Rpart","Training",60,0.783333333333333,"Consistency",TRUE,FALSE,"Repeatability","Rpart Strat H2O SC"
"Strat H2O SC","RpartScore","Training",60,0.883333333333333,"Consistency",TRUE,FALSE,"Repeatability","RpartScore Strat H2O SC"
"Strat SC","RandomForest","Training",60,0.433333333333333,"Consistency",TRUE,FALSE,"Repeatability","RandomForest Strat SC"
"Strat SC","Rpart","Training",60,0.633333333333333,"Consistency",TRUE,FALSE,"Repeatability","Rpart Strat SC"
"Strat SC","RpartScore","Training",60,0.683333333333333,"Consistency",TRUE,FALSE,"Repeatability","RpartScore Strat SC"
"Unstrat","RandomForest","Training",12,0.333333333333333,"Consistency",FALSE,TRUE,"Repeatability","RandomForest Unstrat"
"Unstrat","Rpart","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","Rpart Unstrat"
"Unstrat","RpartScore","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","RpartScore Unstrat"
"Unstrat H2O","RandomForest","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","RandomForest Unstrat H2O"
"Unstrat H2O","Rpart","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","Rpart Unstrat H2O"
"Unstrat H2O","RpartScore","Training",12,0.666666666666667,"Consistency",FALSE,TRUE,"Repeatability","RpartScore Unstrat H2O"
"Unstrat H2O SC","RandomForest","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","RandomForest Unstrat H2O SC"
"Unstrat H2O SC","Rpart","Training",12,0.75,"Consistency",FALSE,TRUE,"Repeatability","Rpart Unstrat H2O SC"
"Unstrat H2O SC","RpartScore","Training",12,0.75,"Consistency",FALSE,TRUE,"Repeatability","RpartScore Unstrat H2O SC"
"Unstrat SC","RandomForest","Training",12,0.583333333333333,"Consistency",FALSE,TRUE,"Repeatability","RandomForest Unstrat SC"
"Unstrat SC","Rpart","Training",12,0.5,"Consistency",FALSE,TRUE,"Repeatability","Rpart Unstrat SC"
"Unstrat SC","RpartScore","Training",12,0.666666666666667,"Consistency",FALSE,TRUE,"Repeatability","RpartScore Unstrat SC"
